run_id,test_disagreement_mean,test_disagreement_mean_n,val_complementarity_mean,val_complementarity_mean_n,val_disagreement_mean,val_disagreement_mean_n,val_error_overlap_jaccard_mean,val_error_overlap_jaccard_mean_n,val_oracle_gain_mean,val_oracle_gain_mean_n
solve-team-20260303-152256-1-top1-base,0.24070063694267513,5,0.019901728844404002,5,0.038853503184713374,5,0.5311428571428571,5,0.012101910828025475,5
solve-team-20260303-152256-2-top1-convnext_384,0.24624203821656052,5,0.02395203876095596,5,0.043949044585987265,5,0.49574684574684574,5,0.014012738853503182,5
solve-team-20260303-152256-3-top2-base,0.23694267515923567,5,0.023354280043276308,5,0.045222929936305736,5,0.5308761174968072,5,0.013375796178343946,5
solve-team-20260303-152256-4-top2-convnext_384,0.26337579617834395,5,0.02997405048360463,5,0.0535031847133758,5,0.5051851851851852,5,0.014012738853503182,5
solve-team-20260303-152256-5-top3-base,0.27197452229299357,5,0.05730053936795452,5,0.07707006369426751,5,0.26096139605267393,5,0.03121019108280254,5
solve-team-20260303-152256-6-top3-convnext_384,0.3259872611464968,5,0.028542452704311078,5,0.050955414012738856,5,0.49610725657784477,5,0.015923566878980888,5
