run_id,macro_f1,val_loss,overfit_gap,error_rate,class_f1_std,high_conf_wrong_rate,confidence_mean,low_margin_rate
run_id=solve-team-fulltrain-20260303-110104-1-top1-base,0.9964231211865668,0.015550259398437585,0.002988628813065497,0.0031847133757961785,0.004529284083822168,0.0,0.9891777392405613,0.0
run_id=solve-team-fulltrain-20260303-110104-2-top1-convnext_384,0.9967660510585848,0.01308319741634257,0.0032339489414151545,0.0031847133757961785,0.005116445982417064,0.0,0.9901477015891652,0.0006369426751592356
run_id=solve-team-fulltrain-20260303-110104-3-top2-base,0.9973512278806953,0.015109423138765675,0.0026487721193046987,0.0025477707006369425,0.004243333969480429,0.0,0.9880990196944802,0.0
run_id=solve-team-fulltrain-20260303-110104-4-top2-convnext_384,0.9961711874173874,0.01912151941926115,0.003828812582612584,0.003821656050955414,0.007402167579347011,0.0,0.9850320040230538,0.0012738853503184713
run_id=solve-team-fulltrain-20260303-110104-5-top3-base,0.9926195646232107,0.0355224296288339,0.006493603936841064,0.0070063694267515925,0.009585401457098946,0.0006369426751592356,0.9811054973085974,0.001910828025477707
run_id=solve-team-fulltrain-20260303-110104-6-top3-convnext_384,0.9974449209626846,0.01369653003539589,0.0016682475973671673,0.0025477707006369425,0.004658230551224169,0.0006369426751592356,0.9904336269114428,0.0
