run_id,macro_f1,val_loss,overfit_gap,error_rate,class_f1_std,high_conf_wrong_rate,confidence_mean,low_margin_rate
run_id=solve-team-fulltrain-multiseed-top2-20260303-134341-seed42-1-top2-convnext_384,0.9961711874173874,0.01912151941926115,0.003828812582612584,0.003821656050955414,0.007402167579347011,0.0,0.9850320040230538,0.0012738853503184713
run_id=solve-team-fulltrain-multiseed-top2-20260303-134341-seed52-1-top2-convnext_384,1.0,0.010210040694507158,0.0,0.0,0.0,0.0,0.9904969716337836,0.0006369426751592356
run_id=solve-team-fulltrain-multiseed-top2-20260303-134341-seed62-1-top2-convnext_384,0.9932379025704082,0.025404392332403047,0.00588409062211237,0.0070063694267515925,0.010280984268968167,0.001910828025477707,0.9888820098274073,0.0012738853503184713
