run_id,test_disagreement_mean,test_disagreement_mean_n,val_complementarity_mean,val_complementarity_mean_n,val_disagreement_mean,val_disagreement_mean_n,val_error_overlap_jaccard_mean,val_error_overlap_jaccard_mean_n,val_oracle_gain_mean,val_oracle_gain_mean_n
solve-team-fulltrain-multiseed-20260303-125822-seed42-1-top1-convnext_384,0.27420382165605095,2,0.0021496815286624203,2,0.003821656050955414,2,0.4375,2,0.0006369426751592355,2
solve-team-fulltrain-multiseed-20260303-125822-seed52-1-top1-convnext_384,0.26178343949044586,2,0.0026539278131634822,2,0.0044585987261146496,2,0.41666666666666663,2,0.0006369426751592355,2
solve-team-fulltrain-multiseed-20260303-125822-seed62-1-top1-convnext_384,0.2751592356687898,2,0.0028927813163481956,2,0.0044585987261146496,2,0.35416666666666663,2,0.001273885350318471,2
