run_id,macro_f1,val_loss,overfit_gap,error_rate,class_f1_std,high_conf_wrong_rate,confidence_mean,low_margin_rate
run_id=solve-team-fulltrain-multiseed-20260303-125822-seed42-1-top1-convnext_384,0.9967660510585848,0.01308319741634257,0.0032339489414151545,0.0031847133757961785,0.005116445982417064,0.0,0.9901477015891652,0.0006369426751592356
run_id=solve-team-fulltrain-multiseed-20260303-125822-seed52-1-top1-convnext_384,0.9929791929084238,0.020722015726737528,0.007020807091576153,0.006369426751592357,0.010106411536162358,0.0006369426751592356,0.9854662544408421,0.0031847133757961785
run_id=solve-team-fulltrain-multiseed-20260303-125822-seed62-1-top1-convnext_384,0.9961798604625907,0.010227927661764275,0.0038201395374093394,0.003821656050955414,0.006535680168863029,0.0,0.9939727426334551,0.0006369426751592356
