run_id,macro_f1,val_loss,overfit_gap,error_rate,class_f1_std,high_conf_wrong_rate,confidence_mean,low_margin_rate
run_id=solve-team-20260303-091014-1-top1-base,0.9360553659421963,0.16663043812981673,0.02109008280264879,0.06050955414012739,0.08687166255810286,0.0031847133757961785,0.9350807611729689,0.009554140127388535
run_id=solve-team-20260303-091014-2-top1-base_224,0.9187193228753834,0.2831622968826975,0.020538821773042226,0.07961783439490445,0.14443834028388602,0.012738853503184714,0.9255566782062981,0.009554140127388535
run_id=solve-team-20260303-091014-3-top1-convnext_384,0.9449810718001328,0.20503081243950874,0.00843255201535209,0.054140127388535034,0.0809900563406748,0.009554140127388535,0.9629170093566749,0.0
run_id=solve-team-20260303-091014-4-top2-base,0.9477924440263036,0.16579353157430887,0.003147842672236778,0.050955414012738856,0.08727751361803078,0.006369426751592357,0.9497367179697487,0.006369426751592357
run_id=solve-team-20260303-091014-5-top2-base_224,0.9142869664384229,0.26423538476228714,0.023356144629967046,0.08280254777070063,0.14686401019837253,0.0031847133757961785,0.9272503685799374,0.006369426751592357
run_id=solve-team-20260303-091014-6-top2-convnext_384,0.956885501093762,0.17511630174703896,-0.0027058280666560908,0.041401273885350316,0.06849386085017563,0.012738853503184714,0.9522967718209431,0.012738853503184714
run_id=solve-team-20260303-091014-7-top3-base,0.9475779413520447,0.17898874543607235,-0.0017291642832607534,0.050955414012738856,0.0769452156393407,0.009554140127388535,0.9386703242921526,0.0031847133757961785
run_id=solve-team-20260303-091014-8-top3-base_224,0.8488700425194357,0.40399082217897686,0.07012505060056673,0.14331210191082802,0.22463909133080903,0.0031847133757961785,0.8803555797429601,0.01910828025477707
run_id=solve-team-20260303-091014-9-top3-convnext_384,0.9210623719369673,0.2609961730660871,0.01727357993497669,0.07643312101910828,0.11359390001410942,0.01592356687898089,0.9367121565303985,0.006369426751592357
