run_id,test_disagreement_mean,test_disagreement_mean_n,val_complementarity_mean,val_complementarity_mean_n,val_disagreement_mean,val_disagreement_mean_n,val_error_overlap_jaccard_mean,val_error_overlap_jaccard_mean_n,val_oracle_gain_mean,val_oracle_gain_mean_n
solve-team-20260303-101047-1-top2-base,0.2545647558386412,3,0.028291036878781223,3,0.048832271762208064,3,0.4279519331243469,3,0.015923566878980888,3
solve-team-20260303-101047-2-top2-convnext_384,0.25116772823779193,3,0.02275300778485492,3,0.041401273885350316,3,0.4771604938271605,3,0.009554140127388533,3
solve-team-20260303-101047-3-top3-base,0.2808917197452229,3,0.027391751914044905,3,0.04777070063694267,3,0.4663299663299663,3,0.014861995753715496,3
solve-team-20260303-101047-4-top3-convnext_384,0.3008492569002123,3,0.04077897357053958,3,0.06369426751592357,3,0.36100468284376336,3,0.014861995753715496,3
