run_id,split_strategy,fold_index,split_seed,n_train,n_val,n_test,train_seed,epochs_completed,best_epoch,best_val_macro_f1,early_stopped,macro_f1,val_loss,overfit_gap,error_rate,class_f1_std,high_conf_wrong_rate,confidence_mean,low_margin_rate,tta_enabled,tta_views,tta_cache_enabled,tta_cache_hit,hydra_overrides
run_id=solve-team-20260303-083630-1-top1-base,stratified_kfold,0,42,1256,314,3140,,,6,,True,0.9360553659421963,0.16663043812981673,0.02109008280264879,0.06050955414012739,0.08687166255810286,0.0031847133757961785,0.9350807611729689,0.009554140127388535,,,,,scenario=cloud | runner_profile=hpc_confirm | kind=solve | train.num_workers=4 | train.amp=true | solve=team_solve | solve_candidate=top1 | solve_backbone=base
run_id=solve-team-20260303-083630-2-top1-convnext_384,stratified_kfold,0,42,1256,314,3140,,,9,,False,0.9449810718001328,0.20503081243950874,0.00843255201535209,0.054140127388535034,0.0809900563406748,0.009554140127388535,0.9629170093566749,0.0,,,,,scenario=cloud | runner_profile=hpc_confirm | kind=solve | train.num_workers=4 | train.amp=true | solve=team_solve | solve_candidate=top1 | solve_backbone=convnext_384
run_id=solve-team-20260303-083630-3-top2-base,stratified_kfold,0,42,1256,314,3140,,,8,,True,0.9477924440263036,0.16579353157430887,0.003147842672236778,0.050955414012738856,0.08727751361803078,0.006369426751592357,0.9497367179697487,0.006369426751592357,,,,,scenario=cloud | runner_profile=hpc_confirm | kind=solve | train.num_workers=4 | train.amp=true | solve=team_solve | solve_candidate=top2 | solve_backbone=base
run_id=solve-team-20260303-083630-4-top2-convnext_384,stratified_kfold,0,42,1256,314,3140,,,10,,False,0.956885501093762,0.17511630174703896,-0.0027058280666560908,0.041401273885350316,0.06849386085017563,0.012738853503184714,0.9522967718209431,0.012738853503184714,,,,,scenario=cloud | runner_profile=hpc_confirm | kind=solve | train.num_workers=4 | train.amp=true | solve=team_solve | solve_candidate=top2 | solve_backbone=convnext_384
run_id=solve-team-20260303-083630-5-top3-base,stratified_kfold,0,42,1256,314,3140,,,5,,True,0.9475779413520447,0.17898874543607235,-0.0017291642832607534,0.050955414012738856,0.0769452156393407,0.009554140127388535,0.9386703242921526,0.0031847133757961785,,,,,scenario=cloud | runner_profile=hpc_confirm | kind=solve | train.num_workers=4 | train.amp=true | solve=team_solve | solve_candidate=top3 | solve_backbone=base
run_id=solve-team-20260303-083630-6-top3-convnext_384,stratified_kfold,0,42,1256,314,3140,,,6,,True,0.9210623719369673,0.2609961730660871,0.01727357993497669,0.07643312101910828,0.11359390001410942,0.01592356687898089,0.9367121565303985,0.006369426751592357,,,,,scenario=cloud | runner_profile=hpc_confirm | kind=solve | train.num_workers=4 | train.amp=true | solve=team_solve | solve_candidate=top3 | solve_backbone=convnext_384
